OPT_NIFTY_20250522_PE_2485000,0,0,0,0,-2100,-465780,-2100
OPT_NIFTY_20250522_CE_2495000,0,0,0,0,3975,1199456.25,3975
OPT_NIFTY_20250522_PE_2495000,0,0,0,0,-900,-234090,-900
OPT_NIFTY_20250522_CE_2505000,0,0,0,0,-300,-74220,-300
OPT_NIFTY_20250522_PE_2505000,0,0,0,0,75,22661.25,75
OPT_NIFTY_20250522_CE_2515000,0,0,0,0,-2775,-555832.5,-2775
OPT_NIFTY_20250522_CE_2525000,0,0,0,0,-3300,-519915,-3300
OPT_NIFTY_20250522_CE_2535000,0,0,0,0,-2475,-307890,-2475
OPT_NIFTY_20250522_CE_2545000,0,0,0,0,-7500,-734250,-7500
OPT_NIFTY_20250529_PE_2330000,0,0,0,0,-825,-39558.75,-825
OPT_NIFTY_20250529_PE_2350000,0,0,0,0,-1350,-77287.5,-1350
OPT_NIFTY_20250529_CE_2400000,0,0,0,0,-3300,-3741210,-3300
OPT_NIFTY_20250529_CE_2410000,0,0,0,0,-4425,-4647135,-4425
OPT_NIFTY_20250529_PE_2410000,0,0,0,0,-1875,-197625,-1875
OPT_NIFTY_20250529_CE_2420000,0,0,0,0,-1575,-1499557.5,-1575
OPT_NIFTY_20250529_CE_2430000,0,0,0,0,-7500,-6584250,-7500
OPT_NIFTY_20250529_PE_2430000,0,0,0,0,-300,-39195,-300
OPT_NIFTY_20250529_CE_2440000,0,0,0,0,-5625,-4451343.75,-5625
OPT_NIFTY_20250529_PE_2440000,0,0,0,0,-300,-44460,-300
OPT_NIFTY_20250529_PE_2450000,0,0,0,0,6600,1086360,6600
OPT_NIFTY_20250529_CE_2460000,0,0,0,0,-750,-474412.5,-750
OPT_NIFTY_20250529_PE_2460000,0,0,0,0,-3600,-685800,-3600
OPT_NIFTY_20250529_CE_2470000,0,0,0,0,4950,2734627.5,4950
OPT_NIFTY_20250529_PE_2470000,0,0,0,0,-600,-128490,-600
OPT_NIFTY_20250529_CE_2480000,0,0,0,0,9825,4744492.5,9825
OPT_NIFTY_20250529_PE_2480000,0,0,0,0,1575,385481.25,1575
OPT_NIFTY_20250529_CE_2490000,0,0,0,0,5850,2438865,5850
OPT_NIFTY_20250529_PE_2490000,0,0,0,0,-150,-41445,-150
OPT_NIFTY_20250529_CE_2500000,0,0,0,0,-3300,-1172655,-3300
OPT_NIFTY_20250529_PE_2500000,0,0,0,0,-900,-284805,-900
OPT_NIFTY_20250529_CE_2510000,0,0,0,0,-3450,-1041555,-3450
OPT_NIFTY_20250529_CE_2520000,0,0,0,0,-300,-75225,-300
OPT_NIFTY_20250529_CE_2530000,0,0,0,0,525,107362.5,525
OPT_NIFTY_20250529_CE_2540000,0,0,0,0,4200,700770,4200
OPT_NIFTY_20250529_CE_2550000,0,0,0,0,5550,745642.5,5550
OPT_NIFTY_20250529_PE_2335000,0,0,0,0,-900,-44145,-900
OPT_NIFTY_20250529_PE_2365000,0,0,0,0,-300,-19755,-300
OPT_NIFTY_20250529_PE_2405000,0,0,0,0,-1050,-104475,-1050
OPT_NIFTY_20250529_CE_2415000,0,0,0,0,-1575,-1576338.75,-1575
OPT_NIFTY_20250529_PE_2415000,0,0,0,0,-1350,-150255,-1350
OPT_NIFTY_20250529_CE_2425000,0,0,0,0,-1350,-1236870,-1350
OPT_NIFTY_20250529_PE_2425000,0,0,0,0,-150,-18577.5,-150
OPT_NIFTY_20250529_CE_2435000,0,0,0,0,-600,-494850,-600
OPT_NIFTY_20250529_PE_2435000,0,0,0,0,-225,-31263.75,-225
OPT_SENSEX_20250513_CE_8100000,0,0,0,0,-1900,-2977680,-1900
OPT_SENSEX_20250513_PE_8100000,0,0,0,0,2020,163822,2020
OPT_SENSEX_20250513_CE_8110000,0,0,0,0,-2160,-3174336,-2160
OPT_SENSEX_20250513_PE_8110000,0,0,0,0,-500,-46100,-500
OPT_SENSEX_20250513_CE_8120000,0,0,0,0,-2240,-3091536,-2240
OPT_SENSEX_20250513_PE_8120000,0,0,0,0,-2140,-222453,-2140
OPT_SENSEX_20250513_CE_8130000,0,0,0,0,-2360,-3035078,-2360
OPT_SENSEX_20250513_PE_8130000,0,0,0,0,-2540,-297815,-2540
OPT_SENSEX_20250513_CE_8140000,0,0,0,0,-2100,-2505825,-2100
OPT_SENSEX_20250513_PE_8140000,0,0,0,0,-3160,-420122,-3160
OPT_SENSEX_20250513_CE_8150000,0,0,0,0,-1080,-1191564,-1080
OPT_SENSEX_20250513_PE_8150000,0,0,0,0,-1900,-279015,-1900
OPT_SENSEX_20250513_CE_8160000,0,0,0,0,-2060,-2152700,-2060
OPT_SENSEX_20250513_PE_8160000,0,0,0,0,-3280,-545628,-3280
OPT_SENSEX_20250513_CE_8170000,0,0,0,0,-1160,-1104436,-1160
OPT_SENSEX_20250513_PE_8170000,0,0,0,0,-3160,-590130,-3160
OPT_SENSEX_20250513_CE_8180000,0,0,0,0,-2260,-1968121,-2260
OPT_SENSEX_20250513_PE_8180000,0,0,0,0,-2840,-591572,-2840
OPT_SENSEX_20250513_CE_8190000,0,0,0,0,-3300,-2623170,-3300
OPT_SENSEX_20250513_PE_8190000,0,0,0,0,-1300,-302835,-1300
OPT_SENSEX_20250513_CE_8200000,0,0,0,0,-2920,-2120358,-2920
OPT_SENSEX_20250513_PE_8200000,0,0,0,0,100,25880,100
OPT_SENSEX_20250513_CE_8210000,0,0,0,0,-3360,-2181984,-3360
OPT_SENSEX_20250513_PE_8210000,0,0,0,0,-600,-174060,-600
OPT_SENSEX_20250513_CE_8220000,0,0,0,0,-3260,-1910849,-3260
OPT_SENSEX_20250513_PE_8220000,0,0,0,0,500,161575,500
OPT_SENSEX_20250513_CE_8230000,0,0,0,0,-2280,-1184574,-2280
OPT_SENSEX_20250513_PE_8230000,0,0,0,0,3300,1192290,3300
OPT_SENSEX_20250513_CE_8240000,0,0,0,0,-800,-371720,-800
OPT_SENSEX_20250513_PE_8240000,0,0,0,0,4220,1673019,4220
OPT_SENSEX_20250513_CE_8250000,0,0,0,0,940,385400,940
OPT_SENSEX_20250513_PE_8250000,0,0,0,0,4620,2002539,4620
OPT_SENSEX_20250513_CE_8260000,0,0,0,0,820,293191,820
OPT_SENSEX_20250513_PE_8260000,0,0,0,0,3540,1711413,3540
OPT_SENSEX_20250513_CE_8270000,0,0,0,0,260,80756,260
OPT_SENSEX_20250513_PE_8270000,0,0,0,0,2040,1085382,2040
OPT_SENSEX_20250513_CE_8280000,0,0,0,0,420,112350,420
OPT_SENSEX_20250513_CE_8290000,0,0,0,0,460,105248,460
